order_id,customer_id,order_date,platform,order_value_ngn,shipping_fee_ngn,payment_method,payment_processor,delivery_city,delivery_status,estimated_delivery_days,order_status
ORD4267147,CUST245783,2024-06-03 00:00:00,Jiji,292917.36,4297.63,debit_card,Paystack,Enugu,delivered,1,completed
ORD1012863,CUST779641,2024-10-05 00:00:00,Slot,435186.24,3064.31,cash_on_delivery,Paga,Onitsha,delivered,3,completed
ORD2973445,CUST358760,2024-01-25 00:00:00,Glovo,247725.92,2166.11,ussd,Remita,Enugu,shipped,1,completed
ORD2490513,CUST671407,2024-02-03 00:00:00,Konga,298887.52,1263.26,debit_card,Paystack,Ibadan,delivered,5,processing
ORD8054579,CUST864828,2024-04-09 00:00:00,Jumia,164585.55,2559.81,credit_card,Flutterwave,Kano,delivered,2,completed
ORD2369885,CUST486485,2024-07-16 00:00:00,Jumia,264320.51,3362.6,bank_transfer,Interswitch,Abeokuta,delivered,4,completed
ORD6357782,CUST863536,2024-03-07 00:00:00,Jiji,406693.0,2501.24,cash_on_delivery,Remita,Warri,delivered,5,completed
ORD1707721,CUST840470,2024-06-15 00:00:00,Jumia,496960.63,3561.98,cash_on_delivery,Paga,Enugu,cancelled,7,completed
ORD5896692,CUST743185,2024-04-16 00:00:00,Konga,115110.78,1049.77,ussd,Paga,Ilorin,delivered,3,completed
ORD3786556,CUST581362,2024-04-01 00:00:00,Konga,294251.91,3225.75,bank_transfer,Quickteller,Aba,delivered,5,completed
ORD9202458,CUST427142,2024-10-12 00:00:00,Chowdeck,103666.34,2394.71,debit_card,Paga,Abuja,delivered,1,processing
ORD8026847,CUST176574,2024-06-10 00:00:00,Konga,197287.9,4399.64,credit_card,Paga,Lagos,delivered,6,completed
ORD1530485,CUST965820,2024-05-11 00:00:00,Konga,29182.64,1523.5,bank_transfer,Remita,Ilorin,delivered,7,completed
ORD7553791,CUST760127,2024-05-22 00:00:00,Jumia,490270.21,2338.16,credit_card,Paystack,Onitsha,delivered,6,completed
ORD4870512,CUST807831,2024-04-30 00:00:00,Konga,450560.72,4469.24,cash_on_delivery,Remita,Port Harcourt,pending,4,processing
ORD7194853,CUST420441,2024-06-30 00:00:00,Konga,84974.32,2095.31,ussd,Interswitch,Jos,delivered,3,completed
ORD3564158,CUST801372,2024-10-18 00:00:00,Jiji,87294.04,2540.77,bank_transfer,Remita,Aba,pending,6,completed
ORD6401911,CUST682620,2024-02-08 00:00:00,Konga,42235.15,3473.0,cash_on_delivery,Interswitch,Port Harcourt,delivered,3,cancelled
ORD7341225,CUST456868,2024-10-18 00:00:00,Slot,123394.3,1374.26,bank_transfer,Paystack,Lagos,delivered,4,completed
ORD1818461,CUST262629,2024-04-02 00:00:00,Jiji,444115.51,4869.67,credit_card,Paga,Warri,delivered,2,completed
ORD4428911,CUST549092,2024-08-26 00:00:00,Konga,75740.24,3415.57,ussd,Quickteller,Ibadan,delivered,5,completed
ORD4800681,CUST193558,2024-09-02 00:00:00,Shoprite Online,277096.89,2595.21,cash_on_delivery,Flutterwave,Onitsha,delivered,6,processing
ORD6707614,CUST308621,2024-04-16 00:00:00,Jumia,183980.12,1895.78,cash_on_delivery,Remita,Benin City,shipped,6,completed
ORD4214983,CUST349870,2024-06-15 00:00:00,Jumia,97309.72,3817.16,cash_on_delivery,Flutterwave,Warri,delivered,2,completed
ORD3299758,CUST620961,2024-02-16 00:00:00,PayPorte,333068.62,3803.99,cash_on_delivery,Quickteller,Warri,delivered,7,completed
ORD2485571,CUST571450,2024-06-02 00:00:00,Jumia,386348.35,2369.15,cash_on_delivery,Quickteller,Lagos,delivered,1,completed
ORD1044834,CUST274697,2024-07-09 00:00:00,Jumia,148459.01,2116.45,cash_on_delivery,Flutterwave,Jos,cancelled,3,completed
ORD6312576,CUST953914,2024-08-30 00:00:00,Supermart,158932.03,2044.2,cash_on_delivery,Quickteller,Enugu,cancelled,5,completed
ORD5168613,CUST763894,2024-05-30 00:00:00,Jiji,76960.11,1479.11,cash_on_delivery,Paystack,Abuja,shipped,4,completed
ORD3342916,CUST879194,2024-05-30 00:00:00,Jumia,300500.46,4387.85,bank_transfer,Paystack,Abeokuta,pending,5,completed
ORD4767443,CUST213480,2024-04-14 00:00:00,Jumia,265625.44,1785.76,debit_card,Quickteller,Warri,delivered,6,completed
ORD9665138,CUST929649,2024-08-08 00:00:00,Jiji,143653.4,3747.03,bank_transfer,Paga,Jos,delivered,6,completed
ORD4481161,CUST128078,2024-09-25 00:00:00,Konga,398626.74,4914.7,debit_card,Quickteller,Calabar,shipped,7,completed
ORD8662731,CUST823105,2024-07-14 00:00:00,Jumia,420392.44,4972.3,cash_on_delivery,Flutterwave,Jos,delivered,5,completed
ORD7173659,CUST531775,2024-02-11 00:00:00,Konga,182667.64,2657.21,bank_transfer,Remita,Kano,shipped,5,processing
ORD2929748,CUST564476,2024-06-24 00:00:00,Konga,401936.46,1397.3,cash_on_delivery,Flutterwave,Ibadan,delivered,3,completed
ORD4415977,CUST665504,2024-04-13 00:00:00,Jumia,384486.44,1010.98,debit_card,Remita,Aba,delivered,6,processing
ORD3197413,CUST906807,2024-02-17 00:00:00,Jumia,382760.99,2599.99,cash_on_delivery,Interswitch,Jos,delivered,5,completed
ORD3980654,CUST396685,2024-04-06 00:00:00,Konga,38310.94,3272.0,bank_transfer,Remita,Warri,shipped,4,completed
ORD5496595,CUST649699,2024-02-27 00:00:00,Jumia,48042.0,3486.32,ussd,Paga,Kaduna,shipped,2,completed
ORD8136295,CUST119777,2024-04-27 00:00:00,Shoprite Online,392470.52,1376.55,mobile_money,Paga,Lagos,delivered,3,completed
ORD7374623,CUST628154,2024-02-04 00:00:00,Jumia,222110.57,4287.46,bank_transfer,Interswitch,Onitsha,delivered,4,completed
ORD4502874,CUST881998,2024-09-12 00:00:00,Jumia,331949.85,2966.14,cash_on_delivery,Remita,Benin City,delivered,7,completed
ORD9758817,CUST473440,2024-09-14 00:00:00,Jumia,309024.55,4256.76,cash_on_delivery,Quickteller,Ibadan,delivered,7,completed
ORD1531029,CUST915818,2024-05-24 00:00:00,Jiji,118276.15,1346.41,cash_on_delivery,Quickteller,Kaduna,shipped,5,completed
ORD3891802,CUST611201,2024-06-10 00:00:00,Jumia,13394.39,3036.56,credit_card,Quickteller,Onitsha,delivered,1,completed
ORD6142151,CUST588057,2024-06-06 00:00:00,Jiji,310359.5,3272.98,mobile_money,Interswitch,Lagos,shipped,3,completed
ORD8714944,CUST499225,2024-01-10 00:00:00,Jiji,163927.67,4767.44,mobile_money,Quickteller,Ibadan,pending,6,completed
ORD4797466,CUST986918,2024-01-31 00:00:00,PayPorte,413364.89,3055.2,bank_transfer,Paga,Calabar,pending,2,completed
ORD3692288,CUST861853,2024-08-27 00:00:00,Jumia,498674.96,4879.95,bank_transfer,Quickteller,Port Harcourt,delivered,3,processing
ORD2198732,CUST443237,2024-08-03 00:00:00,Jumia,59407.38,1174.03,bank_transfer,Interswitch,Kano,delivered,7,completed
ORD8478638,CUST875525,2024-09-03 00:00:00,Chowdeck,425867.52,3444.63,debit_card,Interswitch,Kaduna,pending,2,processing
ORD2912983,CUST433250,2024-03-04 00:00:00,Supermart,443318.02,4789.42,mobile_money,Interswitch,Aba,delivered,3,completed
ORD7138002,CUST588277,2024-02-26 00:00:00,Konga,313564.91,4214.81,bank_transfer,Paga,Benin City,delivered,6,completed
ORD2699265,CUST829011,2024-04-16 00:00:00,Jumia,303355.53,1638.02,cash_on_delivery,Quickteller,Kano,delivered,2,completed
ORD1023551,CUST274946,2024-02-24 00:00:00,Konga,210015.34,4297.63,bank_transfer,Interswitch,Ibadan,delivered,3,completed
ORD7352963,CUST610911,2024-09-30 00:00:00,Jumia,291131.39,1163.93,cash_on_delivery,Flutterwave,Abeokuta,delivered,5,completed
ORD1752792,CUST651365,2024-03-11 00:00:00,Jumia,453610.42,3384.72,bank_transfer,Paystack,Abuja,cancelled,2,completed
ORD9305276,CUST490019,2024-06-30 00:00:00,Jiji,118733.45,4642.57,cash_on_delivery,Quickteller,Onitsha,shipped,2,completed
ORD9594551,CUST231777,2024-10-15 00:00:00,Jumia,128164.06,3768.03,cash_on_delivery,Flutterwave,Enugu,shipped,3,completed
ORD6990117,CUST441597,2024-02-19 00:00:00,Konga,431649.63,1022.58,bank_transfer,Remita,Jos,delivered,7,completed
ORD9162238,CUST882736,2024-06-27 00:00:00,Jumia,143208.05,2311.89,bank_transfer,Quickteller,Lagos,delivered,2,processing
ORD6848865,CUST843904,2024-08-15 00:00:00,Jumia,76237.93,4218.44,bank_transfer,Flutterwave,Enugu,delivered,7,completed
ORD4508540,CUST372512,2024-04-23 00:00:00,Jumia,65175.78,1086.95,cash_on_delivery,Paga,Aba,pending,3,completed
ORD2233881,CUST202594,2024-04-23 00:00:00,Jumia,7978.4,3588.86,cash_on_delivery,Flutterwave,Kano,delivered,7,completed
ORD5683053,CUST395369,2024-03-05 00:00:00,Konga,220761.85,3142.82,credit_card,Paystack,Benin City,shipped,3,completed
ORD5842407,CUST166581,2024-02-14 00:00:00,Konga,413071.31,1449.73,debit_card,Paystack,Aba,delivered,1,completed
ORD7632585,CUST440513,2024-07-22 00:00:00,Jiji,203313.57,2086.94,cash_on_delivery,Interswitch,Enugu,shipped,5,completed
ORD2481551,CUST787759,2024-10-16 00:00:00,Jumia,457525.35,3590.97,cash_on_delivery,Quickteller,Ilorin,delivered,1,completed
ORD4062294,CUST291257,2024-05-22 00:00:00,Jiji,86117.7,2242.8,debit_card,Flutterwave,Abuja,delivered,4,completed
ORD3235924,CUST598781,2024-01-11 00:00:00,Jumia,366990.58,1500.11,debit_card,Quickteller,Calabar,delivered,4,processing
ORD3119116,CUST706601,2024-08-12 00:00:00,Jiji,323603.6,3197.17,cash_on_delivery,Remita,Ibadan,delivered,7,completed
ORD6105530,CUST623308,2024-03-03 00:00:00,Jumia,289760.6,4230.88,ussd,Paystack,Ibadan,delivered,6,completed
ORD6672105,CUST565205,2024-06-22 00:00:00,Konga,21522.6,2391.58,bank_transfer,Flutterwave,Calabar,delivered,6,cancelled
ORD9968082,CUST525848,2024-10-17 00:00:00,Jumia,471281.03,2179.59,cash_on_delivery,Flutterwave,Ilorin,shipped,5,completed
ORD3319124,CUST441817,2024-03-19 00:00:00,Konga,243894.46,3666.72,bank_transfer,Paystack,Kano,delivered,2,completed
ORD7386555,CUST929929,2024-10-11 00:00:00,Jumia,348037.23,1945.73,cash_on_delivery,Quickteller,Port Harcourt,delivered,7,completed
ORD4493271,CUST806844,2024-07-07 00:00:00,Konga,8313.99,3008.72,cash_on_delivery,Remita,Aba,delivered,2,completed
ORD4832392,CUST777435,2024-06-05 00:00:00,Jumia,487532.94,4918.45,bank_transfer,Remita,Benin City,shipped,2,completed
ORD5303179,CUST647541,2024-09-22 00:00:00,Slot,282452.48,1058.84,debit_card,Flutterwave,Warri,delivered,7,completed
ORD3033682,CUST403205,2024-02-11 00:00:00,Konga,422618.57,4496.07,cash_on_delivery,Paystack,Aba,shipped,4,processing
ORD2334128,CUST896645,2024-08-25 00:00:00,Konga,156487.26,4984.37,mobile_money,Paga,Onitsha,delivered,6,completed
ORD4403899,CUST309257,2024-04-15 00:00:00,Jumia,259933.91,2680.55,debit_card,Quickteller,Jos,shipped,5,completed
ORD6957425,CUST360343,2024-09-28 00:00:00,Jiji,432618.25,1060.86,cash_on_delivery,Flutterwave,Kaduna,cancelled,1,completed
ORD8387918,CUST862294,2024-07-23 00:00:00,Jiji,71163.23,1438.57,cash_on_delivery,Paga,Ilorin,shipped,2,completed
ORD4493918,CUST161701,2024-09-02 00:00:00,Jiji,28964.75,2841.85,cash_on_delivery,Interswitch,Ibadan,delivered,6,completed
ORD3062123,CUST524333,2024-10-18 00:00:00,Jumia,36894.48,1877.26,ussd,Interswitch,Onitsha,shipped,3,completed
ORD1525707,CUST621347,2024-03-14 00:00:00,Spar Online,320190.1,3985.08,bank_transfer,Flutterwave,Jos,shipped,2,processing
ORD8255179,CUST714731,2024-09-20 00:00:00,Jumia,94073.4,4423.11,bank_transfer,Quickteller,Lagos,delivered,3,completed
ORD4533282,CUST508117,2024-07-03 00:00:00,Konga,107862.97,4376.55,debit_card,Flutterwave,Warri,cancelled,6,completed
ORD2164302,CUST290986,2024-08-11 00:00:00,Supermart,202438.95,2137.38,ussd,Flutterwave,Benin City,delivered,1,completed
ORD7447005,CUST885888,2024-09-14 00:00:00,Slot,351842.89,3757.16,bank_transfer,Quickteller,Aba,delivered,6,completed
ORD7039226,CUST896849,2024-08-12 00:00:00,Jiji,194887.2,4931.3,cash_on_delivery,Flutterwave,Enugu,shipped,7,completed
ORD1282225,CUST141178,2024-02-23 00:00:00,Jiji,317878.81,1986.68,mobile_money,Remita,Calabar,delivered,5,cancelled
ORD6310338,CUST928903,2024-09-22 00:00:00,Jiji,231576.26,4227.48,mobile_money,Interswitch,Benin City,pending,7,completed
ORD5032210,CUST740609,2024-01-31 00:00:00,Slot,426695.18,1442.94,ussd,Paystack,Benin City,delivered,7,completed
ORD1510734,CUST370269,2024-08-03 00:00:00,PayPorte,66473.09,2001.94,cash_on_delivery,Paystack,Benin City,cancelled,1,completed
ORD3029537,CUST829254,2024-05-23 00:00:00,Konga,350899.21,1334.61,cash_on_delivery,Flutterwave,Benin City,delivered,7,processing
ORD3615969,CUST974990,2024-06-08 00:00:00,Slot,274370.07,3266.0,debit_card,Paystack,Abeokuta,shipped,4,processing
ORD8280226,CUST311290,2024-04-20 00:00:00,Jiji,323642.46,4955.04,ussd,Interswitch,Warri,delivered,2,completed
ORD5203260,CUST209053,2024-01-06 00:00:00,Jumia,447720.02,2684.17,bank_transfer,Interswitch,Kano,delivered,5,completed
ORD2084350,CUST290802,2024-08-10 00:00:00,Jumia,91986.56,2353.41,debit_card,Paga,Ibadan,cancelled,3,completed
ORD6698221,CUST241489,2024-05-11 00:00:00,PayPorte,403769.75,3251.58,cash_on_delivery,Paystack,Jos,delivered,3,completed
ORD7545798,CUST118495,2024-03-16 00:00:00,Konga,351147.39,2759.23,cash_on_delivery,Paga,Port Harcourt,cancelled,6,processing
ORD6693625,CUST483628,2024-02-03 00:00:00,Konga,147269.23,1172.62,cash_on_delivery,Paystack,Kaduna,delivered,5,completed
ORD3175775,CUST393156,2024-02-15 00:00:00,Jumia,86474.48,2062.38,cash_on_delivery,Paystack,Calabar,delivered,7,completed
ORD4866479,CUST344007,2024-01-19 00:00:00,Jiji,132867.07,2933.16,cash_on_delivery,Remita,Ibadan,pending,5,completed
ORD8183502,CUST948764,2024-07-14 00:00:00,Supermart,211115.77,2717.75,bank_transfer,Remita,Benin City,cancelled,1,completed
ORD9315099,CUST709704,2024-04-27 00:00:00,Shoprite Online,221287.18,4153.86,cash_on_delivery,Interswitch,Enugu,shipped,2,completed
ORD2984322,CUST418692,2024-02-14 00:00:00,Jumia,429071.07,3899.95,cash_on_delivery,Flutterwave,Abeokuta,delivered,1,completed
ORD8842537,CUST910414,2024-09-16 00:00:00,Jumia,398832.91,1300.29,cash_on_delivery,Paystack,Port Harcourt,shipped,3,completed
ORD7889518,CUST251183,2024-07-12 00:00:00,Jumia,258309.26,3960.98,debit_card,Paga,Aba,delivered,6,completed
ORD2834700,CUST238536,2024-03-09 00:00:00,PayPorte,387115.29,1496.98,ussd,Interswitch,Jos,delivered,1,completed
ORD4253039,CUST855956,2024-09-04 00:00:00,Konga,237866.36,1591.83,bank_transfer,Flutterwave,Onitsha,delivered,2,completed
ORD5815465,CUST275312,2024-03-31 00:00:00,Konga,467625.54,4642.61,cash_on_delivery,Paystack,Warri,pending,2,processing
ORD8458350,CUST950995,2024-01-05 00:00:00,Jumia,41713.77,3078.36,bank_transfer,Flutterwave,Abuja,delivered,1,completed
ORD3224283,CUST293482,2024-06-13 00:00:00,Slot,71278.6,1983.41,debit_card,Flutterwave,Lagos,delivered,4,completed
ORD2194053,CUST194823,2024-03-04 00:00:00,Shoprite Online,226296.21,1440.87,bank_transfer,Interswitch,Port Harcourt,delivered,4,processing
ORD6904966,CUST890236,2024-04-04 00:00:00,Jumia,465980.93,2999.94,cash_on_delivery,Flutterwave,Onitsha,delivered,6,completed
ORD2100032,CUST353542,2024-03-03 00:00:00,Supermart,366742.46,2031.63,cash_on_delivery,Interswitch,Kano,pending,2,completed
ORD6771411,CUST586143,2024-07-13 00:00:00,Slot,415043.05,2772.97,debit_card,Quickteller,Abeokuta,delivered,5,completed
ORD3784649,CUST828226,2024-03-06 00:00:00,Konga,379423.88,1999.49,cash_on_delivery,Paga,Kaduna,shipped,2,completed
ORD4809572,CUST707365,2024-10-10 00:00:00,Jumia,136066.19,2137.34,debit_card,Paga,Abuja,delivered,2,completed
ORD8348104,CUST304158,2024-07-20 00:00:00,Jiji,401279.99,3364.22,cash_on_delivery,Interswitch,Benin City,delivered,7,completed
ORD3367032,CUST795716,2024-04-20 00:00:00,Jumia,67771.87,1799.24,bank_transfer,Interswitch,Port Harcourt,shipped,5,completed
ORD9019825,CUST774761,2024-07-15 00:00:00,Konga,400219.88,2582.09,debit_card,Quickteller,Calabar,delivered,5,completed
ORD3676287,CUST670632,2024-03-10 00:00:00,Konga,56364.08,4717.92,mobile_money,Remita,Abeokuta,pending,6,completed
ORD1649335,CUST836989,2024-06-28 00:00:00,Jumia,7950.04,4772.31,debit_card,Flutterwave,Enugu,delivered,7,completed
ORD6201974,CUST747796,2024-04-08 00:00:00,Jumia,145089.22,1597.01,ussd,Quickteller,Enugu,shipped,5,processing
ORD1470141,CUST452584,2024-08-07 00:00:00,Jumia,447756.99,3382.58,debit_card,Flutterwave,Benin City,delivered,4,completed
ORD7574637,CUST899041,2024-06-26 00:00:00,Konga,122948.67,4817.04,cash_on_delivery,Quickteller,Calabar,delivered,1,completed
ORD3371281,CUST928344,2024-02-10 00:00:00,Jiji,225027.22,3533.4,debit_card,Remita,Lagos,delivered,4,completed
ORD9956737,CUST887883,2024-08-30 00:00:00,PayPorte,135366.38,3777.6,bank_transfer,Flutterwave,Abuja,delivered,3,completed
ORD4698684,CUST850049,2024-02-10 00:00:00,Konga,377644.56,3689.86,bank_transfer,Remita,Onitsha,pending,1,completed
ORD1986301,CUST727078,2024-04-04 00:00:00,Jumia,396235.79,3161.95,bank_transfer,Flutterwave,Kano,delivered,3,completed
ORD1706404,CUST877191,2024-03-09 00:00:00,Jumia,10334.24,4657.06,bank_transfer,Remita,Enugu,shipped,6,completed
ORD5591089,CUST182531,2024-06-26 00:00:00,Jumia,314906.61,3802.11,cash_on_delivery,Quickteller,Port Harcourt,shipped,5,cancelled
ORD6645524,CUST557526,2024-09-28 00:00:00,Glovo,390712.01,1084.0,bank_transfer,Paga,Abuja,delivered,3,completed
ORD7254308,CUST588268,2024-04-15 00:00:00,Jiji,50163.38,1538.55,cash_on_delivery,Interswitch,Benin City,delivered,1,completed
ORD1387835,CUST560886,2024-06-11 00:00:00,Spar Online,207187.12,1096.05,bank_transfer,Quickteller,Kano,delivered,2,completed
ORD6214723,CUST710802,2024-09-06 00:00:00,Chowdeck,362996.9,2808.15,cash_on_delivery,Remita,Enugu,shipped,1,completed
ORD1417690,CUST656991,2024-01-28 00:00:00,Jumia,405189.91,2852.94,cash_on_delivery,Paga,Benin City,pending,7,completed
ORD7757743,CUST614447,2024-03-04 00:00:00,Jumia,196668.64,3393.83,cash_on_delivery,Remita,Kano,delivered,5,completed
ORD4795641,CUST436024,2024-02-29 00:00:00,Konga,364013.74,2595.88,bank_transfer,Quickteller,Kaduna,delivered,7,processing
ORD8332713,CUST705120,2024-09-24 00:00:00,Jumia,474798.01,4595.51,credit_card,Remita,Ilorin,cancelled,2,completed
ORD8412820,CUST293884,2024-06-01 00:00:00,Jiji,58831.97,3099.72,mobile_money,Quickteller,Jos,delivered,3,cancelled
ORD2323291,CUST608912,2024-10-19 00:00:00,Slot,236700.88,3653.12,ussd,Flutterwave,Lagos,shipped,2,cancelled
ORD2265719,CUST322174,2024-06-26 00:00:00,Jumia,118138.79,2603.08,cash_on_delivery,Interswitch,Kaduna,shipped,7,processing
ORD1048282,CUST175638,2024-09-20 00:00:00,Konga,295712.91,4009.0,bank_transfer,Paystack,Abuja,pending,6,completed
ORD5191833,CUST797423,2024-03-24 00:00:00,Jumia,116444.42,2568.42,debit_card,Paystack,Enugu,delivered,4,completed
ORD3076588,CUST587585,2024-07-20 00:00:00,Slot,390358.09,2000.69,cash_on_delivery,Paga,Kano,delivered,5,completed
ORD3028934,CUST876240,2024-10-20 00:00:00,Jumia,71313.25,3652.59,bank_transfer,Flutterwave,Kano,delivered,4,completed
ORD1358809,CUST894152,2024-04-13 00:00:00,Jumia,136992.16,3150.74,cash_on_delivery,Remita,Kano,delivered,1,completed
ORD4659924,CUST341590,2024-10-11 00:00:00,Jiji,237732.95,2432.48,cash_on_delivery,Paga,Kano,delivered,4,completed
ORD8034124,CUST221614,2024-03-06 00:00:00,Jiji,117590.77,1477.77,bank_transfer,Paystack,Warri,cancelled,4,completed
ORD9344197,CUST252548,2024-06-29 00:00:00,Jumia,391078.91,2450.72,bank_transfer,Quickteller,Port Harcourt,delivered,5,completed
ORD3309823,CUST652556,2024-02-09 00:00:00,Jiji,187304.7,1480.06,bank_transfer,Remita,Ilorin,delivered,3,completed
ORD5143906,CUST325049,2024-04-30 00:00:00,Jiji,342997.64,3866.01,ussd,Paystack,Enugu,cancelled,6,completed
ORD3831128,CUST635583,2024-07-15 00:00:00,Jumia,23727.02,2870.16,cash_on_delivery,Paga,Aba,delivered,6,cancelled
ORD9239936,CUST103801,2024-05-08 00:00:00,Jiji,315735.2,1364.26,cash_on_delivery,Interswitch,Calabar,shipped,4,completed
ORD8290890,CUST158540,2024-03-25 00:00:00,Jiji,434116.23,1207.47,debit_card,Quickteller,Abuja,shipped,2,completed
ORD4944226,CUST712903,2024-04-21 00:00:00,Jumia,381567.08,2005.38,cash_on_delivery,Quickteller,Ibadan,shipped,5,completed
ORD1002868,CUST641537,2024-07-14 00:00:00,PayPorte,279170.55,2918.67,bank_transfer,Paga,Jos,shipped,5,completed
ORD3546704,CUST775646,2024-01-04 00:00:00,Jiji,379825.84,1077.52,cash_on_delivery,Quickteller,Onitsha,delivered,6,completed
ORD3983198,CUST222258,2024-02-08 00:00:00,Spar Online,263749.14,3882.86,bank_transfer,Quickteller,Port Harcourt,delivered,4,completed
ORD4680768,CUST967889,2024-09-12 00:00:00,Jiji,338416.51,2803.33,cash_on_delivery,Remita,Lagos,delivered,3,completed
ORD5920573,CUST622069,2024-04-24 00:00:00,Jumia,292282.94,2693.59,bank_transfer,Interswitch,Lagos,delivered,2,processing
ORD8013989,CUST709739,2024-03-21 00:00:00,Jumia,319296.05,3197.24,cash_on_delivery,Interswitch,Ibadan,delivered,2,completed
ORD7065066,CUST813453,2024-10-14 00:00:00,Jumia,165786.58,4182.37,cash_on_delivery,Paga,Aba,delivered,1,completed
ORD3683279,CUST228142,2024-07-12 00:00:00,Jumia,8297.86,3503.05,bank_transfer,Paga,Enugu,delivered,6,completed
ORD4099323,CUST620382,2024-10-06 00:00:00,Slot,335069.17,1628.39,cash_on_delivery,Paystack,Ilorin,delivered,5,completed
ORD2708483,CUST311772,2024-08-11 00:00:00,Konga,333885.04,4759.18,bank_transfer,Interswitch,Abuja,shipped,2,completed
